name,link,price
"ASUS Vivobook S15 15.6"" 3K OLED Snapdragon X Elite X1E 78 100 32GB 1TB SSD W11H",https://www.ebay.com/itm/167402765654?_skw=laptop&itmmeta=01JRCNSDMB7M7XNBDP2D2YYB67&hash=item26f9fb7d56:g:EbgAAeSw40Bn4x5a&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1fG9RfLKhoz4hRYVl99EYCs6uCtV529H%2FGuZ91ERjmfMD1d2GhJyjB9T6DCrf3kq2YFruinZtIBbE41l%2Fpi7VAuojt7qF%2Fzpev%2BmICctieNd4%2BF1o521YOoE%2BPljvb0Ago16Qlu5Yne48eHjVql57cOsEoc5wbtyJk1Mk1uZ6cGPyUbgX9xud0%2B71ObkoDBwIg%2FAnrhfu0ysHbtyAgbojecp4nTljq8i37MtIRT1ZVB7IboartwBW1Z2VtLHQ4Vs8dcbtw4KQKcp2Sa4Jk6ddxm%7Ctkp%3ABk9SR-La5ZXDZQ,not found
"2025 Lenovo IdeaPad Laptop 15.6"" Intel Dual-Core, 20GB RAM 1TB SSD, 1-Yr MS 365",https://www.ebay.com/itm/116546294649?_skw=laptop&itmmeta=01JRCNSDMBEAQYBF7VGSYGZ5Q7&hash=item1b22b35379:g:DowAAOSwBIpn7Ze0&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1cG6bkBoJcrkmGezXt1%2BqB%2B78ufqUCwD6eeKVeqLJ63M%2Bt0Bt9y4rZm2nCqprprvByPEFPM1QABBbeBmRFQn8YdJX6TpE53NkmstNXzkiFjAA8FsSTKqO4DpuskQ8MA%2Fq0s2zCCDzivNkkUFVME6jNTxN77R3fietJVAZAP0il%2FhVw8UEci2H2przoMpZLb1SJ0jeVfGgN%2FGsMKxggzcPrD%2BzfLlDRRkilWC6UakoZnCw%3D%3D%7Ctkp%3ABk9SR-La5ZXDZQ,not found
"CHUWI - 14.1"" Laptop - Intel Celeron 2.8GH- 8GB Memory - 256GB SSD - HDMI Silver",https://www.ebay.com/itm/335503508427?_skw=laptop&itmmeta=01JRCNSDMB0A2Z69KX764QK7MF&hash=item4e1d9143cb:g:zfwAAOSwFflmC-Nt&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1cofogVTeED5kr9NQvRsH%2BwIN2ECVlB%2FYLXhP6LgkHQd9ER2ol5FHrde5URk%2BLQVWNs60dxnK6i%2BM9%2BVGYDrVN1plqcKI1HHvcvG6Vg5%2B3BRqw5ngP1EoP4cusoLJE8LQVRYtkY2yJ95JuYjTL%2BNcxkwvBRX63KdXFeYa72R%2BG8Yz%2FKj1PREcHeKrrlHAj%2Fx8LDTy68mWZ64EboADyUc%2Fr5UsY6iLKPynpxWJ8nxW1NPHNVWNmNgR7yClXK6tRmvNGm1NuHDDOsjYxw%2BdZBafP4%7Ctkp%3ABk9SR-La5ZXDZQ,not found
"2024 Lenovo IdeaPad Laptop Notebook 15.6""  Intel Processor Upto 20GB RAM 1TB SSD",https://www.ebay.com/itm/126716305927?_skw=laptop&itmmeta=01JRCNSDMB7V44FW25B4MF4CW7&hash=item1d80e16207:g:2YQAAOSwoqxnCBl4&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1flwJNLaiVcuwKxhF3WZhUV4dAIvRznhBOzrRIZTboa1rBJibYrKvxRmXVse%2BqtRaC%2BSKmPPkARoo%2Bm--5GJuL2%2BOd4vXhempl02sds5G2OEsYLLJk%2Bzr7TM75YSywtn%2BqvI1AsgmLsnxWS8jKORxG0QB4rV3PJ%2BZME0xYcvX1tXtNL1cyNUmWrfKbycyenKEGe5KkEVYtCNQh%2FTJPIEmUApylrve%2F6HEukRmeEgH%2FXSA%3D%3D%7Ctkp%3ABk9SR-La5ZXDZQ,not found
HP ProBook Light Gaming Laptop 1920x1080 4-Core i7 32GB RAM 512GB SSD Windows 11,https://www.ebay.com/itm/256776833046?_skw=laptop&itmmeta=01JRCNSDMBX7Y4YM39CJ3XD2W9&hash=item3bc9178816:g:xBYAAOSwjpdn7eeZ&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1fuEC2g%2F7LGRIcrst4ENEZcG8hi67vMph2jwAT37kWr41sylPwM75Ch2PpaXoRiVWJ1W6zJ8ptbT37NY0p2njONHpjwT9dMZVTZgJd%2Bkg02Q9%2BPF0OrNTLK150kUbv%2By9XYwA3L6my2YQqD7Hr7ifMsQK2U%2F7vW44qh331Gf7iYwL87p%2FV9y34kKkpD2jS0p8H5KAm%2F4%2F2VVjgHDTrfDgs6zpFaBt6RRTFDHEn0XhWeCQ%3D%3D%7Ctkp%3ABk9SR-La5ZXDZQ,not found
HP EliteBook 850 G7 15.6” FHD Laptop 4-Core i5 4.2GHz 16GB RAM 256GB SSD Win 11,https://www.ebay.com/itm/286264158388?_skw=laptop&itmmeta=01JRCNSDMBJNQDQC824PFPVK1X&hash=item42a6ac68b4:g:N78AAOSwb9Zn7elA&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1dUmYMfZMi9MtHEbNBFAQ1NYLGDrssy11OiAKIys1dyRKIijomGeB%2B5aH2Kjkl%2FClTTJNYELqs%2FN0q7lun6UATAIDzIWYLcV6hPmlySTh5iskbz7vFN1ZgrbulRtJT8uONPXuPAFpDc90BCxrzucrO8vShIP%2BqrIlaeYNdds58vTMGlKGPF9HPZD%2BBkcO0EZ%2FnHGKlflbMVss9LYwcbbpdq98Ad6FHnVvKWiFmcJ3XfNg%3D%3D%7Ctkp%3ABk9SR-La5ZXDZQ,not found
"Dell Latitude E5470 14"" Laptop Core i5 2.3GHz 8GB 256GB SSD Windows 10 HDMI",https://www.ebay.com/itm/254754472823?_skw=laptop&epid=15032171267&itmmeta=01JRCNSDMBFN7RCP4MSB29S6D3&hash=item3b508cc377:g:nEEAAOSwOpxjt0Ka&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1cFOXFrEX1K2EXFWO8f5b0jIgLEWsumV%2Fb8D3sHUo6NzgAHPR3TLfEVdrWUpUYL0wGQxmzUjSkMiPlfz27B8rIHU0ffLz5kRG45uJ5ooCsF0dGCcJYFcJarpccSfLvtEmlbxEyCYYafVvH9zlK6pG307PpooCMv3%2B0j%2FnWCxoqWQAYKD7W8Tx2oqHt2p4IkaioVUAyU4Ea0vlCYnGud21aMbmdhJnR6Aw2h5MaaB3fiTw%3D%3D%7Ctkp%3ABlBMUOLa5ZXDZQ,not found
"~Clearance~ 15.6"" DELL Latitude Laptop: Intel i5! 8GB RAM~256GB SSD! Windows 10",https://www.ebay.com/itm/116436274952?_skw=laptop&itmmeta=01JRCNSDMB0MM0S27AZE5E690Q&hash=item1b1c248f08:g:am0AAOSwv1tneDYc&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1dXtYOb3wTx%2B%2FVJtOML8IcX%2Bjtg5cmAlrQWAkiXv%2Fr6qmpoohG72%2ByOS7ph9DjXqwNP1If%2FanC4jaI9a%2BjAeYbTSDUO2gb7HbXxwiPKCy65FXYwy%2Fc3XjV1sb11s5EFL5%2FVWgD4DsdfAsxSEnvU%2FAdbaJLW8RvStzDpTpBaQibk7xzpBXe5u4Tw06D61pNpz0Am%2FHiJiLOKrhB0srcNYQtkh8KD%2BtV7pwXm9sS6MCqIIw%3D%3D%7Ctkp%3ABlBMUOLa5ZXDZQ,not found
"Acer Chromebook C771T 11.6"" Display Laptop Celeron 4GB RAM 16GB Storage ChromeOS",https://www.ebay.com/itm/167368178552?_skw=laptop&itmmeta=01JRCNSDMBK6PXFZZ2AXE8JZT7&hash=item26f7ebbb78:g:pQEAAOSw4Hlnzy4x&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1fhPIU%2Fyt0MOWJkr0nOCYzhGuQw5nvNmt%2BaHKqTalMX75wa1BC3CBsqG0C%2B%2Fhf67iaZ1d88zzt6GY5bD28%2B1kofKoLtsopHeNwyfV9z7WbKTpkCPo6YEVLbS5R9azmFIsl3xTCobokehpblNbL3U2TLowinFNVMy1IYGTn5KgmwUMISSMiS2KU5nfWE5ZXUqKXALT4DIeE752iG9isnum28AX5J2DuS5N8LTya8QGyEmA%3D%3D%7Ctkp%3ABlBMUOLa5ZXDZQ,not found
"~CLEARANCE~ 15.6"" HP ProBook Laptop: Intel i3! 16GB RAM~1TB Storage! Webcam",https://www.ebay.com/itm/116466542295?_skw=laptop&itmmeta=01JRCNSDMB3587JSS3F0NAA2V5&hash=item1b1df266d7:g:lTcAAOSw5eNns7Xm&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1fzIOVaGT4lQjmZuIsHK6aGVBHEZTUUTj8iB47Rq%2FndCv8NDX2iPK8IWReOKeixvpIlBHFEJ%2FPHXzaEbyIUDi%2FBzbAYAa49ouvfg%2BPxrObECWB65DodflCdYwBD6wtqkHEWDscpYsRLNv8IkHj50u2RsX7IIS%2FrVVR92JKmII7cKpCZn9KErigCqNLO8%2Bra3JmygD7lzTptoksq1H%2BqlUwtlXhxBkFkDAN%2FqiZJGRttPA%3D%3D%7Ctkp%3ABlBMUOLa5ZXDZQ,not found
Lenovo ThinkPad T14 Laptop 14” HD Core i5 4.2GHz 16GB RAM 256GB SSD Win 11 Pro,https://www.ebay.com/itm/256629770691?_skw=laptop&itmmeta=01JRCNSDMBKNJSC358T6G5NBP8&hash=item3bc05389c3:g:fhEAAOSwbepn6zSm&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1efUGBCSsv%2B5rVivDHmvaUH8Sdg2nKTmP%2F4XYxOgtLMoH%2Bq%2BikwzIo32lmW2cjxUCCKe4rOGwecew5H725drwJnps84KCTAt5xJgNamSikc3g4ac5Ok9S7%2Fsg%2FGPRXMyFIpXQgD%2B98Mh%2B9kz7S2MPSqqR%2BZrRO4%2B%2FWg%2FL3Ejf8Zi%2BGoiQqzgr3ytU4YKXBsqeXdfvX1HGmTpQ%2BKQhIBTfP2t7Q7zAMBr%2FIBlrf4SXVMb%2Bts%2FuK1iqs9dnVmI%2BO7QzR6I%2F8kzfb2HvlTeHsslFkA%7Ctkp%3ABk9SR-La5ZXDZQ,not found
"HP EliteBook 850 G5 15.6""  i5 1.60GHZ  16GB  256GB SSD",https://www.ebay.com/itm/306193488860?_skw=laptop&itmmeta=01JRCNSDMBRRGWSXA1E9RPX9DD&hash=item474a8ddbdc:g:XicAAOSw3xNn3d-w&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1fgiR1kPKHEn7nwiFQuiWZkmnUnzjcHh7lx7cg0ObkliWQ48H0PvtXoWScop7vMtMawYIwv1wRNZVpRBqLzAWTOUKvgTiYwEPHQA054sXrmG1c8hiJvRzbVSRXStS0xDwoo%2Bp%2BGqb%2Ff38oSDfFyNiDbiL%2Bfd18LdL5rLEwF8QBlLKfsDCq8S7x2DPwAm5DZSR1YZxJ3cRU2JqU6j0XDmYLgoIrB9CizrLEo4zJkqWD5tbGPsYYKiLo384xE53ZyzXehLWSIYG%2B6nZs1e4uyJ6Gh%7Ctkp%3ABk9SR-La5ZXDZQ,not found
"Dell Precision 15.6"" FHD Laptop Intel Xeon 3.8GHz 32GB RAM 512GB SSD Windows 10",https://www.ebay.com/itm/256496543516?_skw=laptop&itmmeta=01JRCNSDMB6QVRZN71QSWF1NPZ&hash=item3bb862a71c:g:gc4AAOSwbUln52Ar&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1f%2BjEkUb3XnY%2BNuweU7XBvOF6rZDIKRj24iV6p3G%2Fo3eA2Ut2gZZJh%2FurZybptrmghbddzclbLKnYFeXqxsl0FPqcQwdURGOSvhHwN%2BUzHhYzfvePgIjm9rgqUcQWIaWdlJCScbfkT9Yma%2F4718x5iwCj7%2BEwUimNYvscX%2FAEn2JND0BFFtBW4tJaxHI%2FiMpSS6j2cDoS0IAOQ%2FJvb6U0dup23YR3wlLqjz1rewPguQzQ%2BEb2PZzgMAbIcnZSkQK0SkoEeSEPJO1Z3ymONskUKi%7Ctkp%3ABk9SR-La5ZXDZQ,not found
"HP Elitebook 840 G6 Laptop Intel i5-8365U 16GB RAM 256GB SSD 14.0"" FHD W11P",https://www.ebay.com/itm/304614081091?_skw=laptop&epid=20044751486&itmmeta=01JRCNSDMBJDSDVRNMJ0TKFGFW&hash=item46ec6a0243:g:3ksAAOSwNrhnBrwr&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1el7YJyzTrPgPxH1BWjYwUtjSUW%2FFhGAcEPZa%2BQWQ3wtoB4TTSJkylSbmir5xxzFxlQWGaaPBGU1DHb%2BeEeETMnJqRPHzBRy7nrmG4iAUVHnw3J5jBthJ7OMHJT5T5L0GUqfkYnAQqNH0Bs--BSfwm0CNdV073GGYDKMzB%2FC1L5Yofbgh2p1o%2BbI6wkO5MDyjcysoLn8n9w8YbXfmveCGPqMUOeJSY7da3wOVsR1elnug%3D%3D%7Ctkp%3ABk9SR-La5ZXDZQ,not found
Lenovo 100W Gen 3 Laptop – Open BOX – Model 82HY – WIN 11,https://www.ebay.com/itm/326349465754?_skw=laptop&itmmeta=01JRCNSDMBH02YEV1S5VJMBRVN&hash=item4bfbf1a89a:g:i74AAOSwFJtnQiPA&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1fQO%2FuVJXDiZvWsA6sWdkBLNBmpu%2BHZ%2FoDc0T35%2ByOzL9DYLQpVREYoPqYgphovsXFw%2B7Fl2qftu2gE4RpKbcNibFrx5J4OifSBexQTQdDolIr6YjNQu6HrAltHmnl2BbL5jebWkkbwHc%2FMBkY5aH8gK80t%2B%2FpxAAHV%2BgDVKq18oGBnxQwCL4tBLrDGt1lbYubrvc824aW9pzlXiVjzUGvEoTxTz009bWHEQqEKNCDlUUJpKCYi8gY6XRFxJlpltbaJZk%2B%2FHF9ID%2FlSLiwciFHZ%7Ctkp%3ABk9SR-La5ZXDZQ,not found
Lenovo ThinkPad X1 Yoga Gen 6 14 Touch i7-1185G7 32GB 512GB W10P PEN 2Y Warranty,https://www.ebay.com/itm/226646777622?_skw=laptop&itmmeta=01JRCNSDMBFKV6AZDT3TAK1GN7&hash=item34c5335f16:g:dQoAAOSw-8ln1XUY&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1cRPi04%2F2GTbkw2yLW9roByCAnIcChqyjzKw6YbtUcJbT2qV9lW75Qm1IX0kZwA15f%2BCy17CsDCs57r80c%2BPWn5M6WpM9NMO0hUp6R2gnR9rIqCS02M33mEramGZBEVTVPSVl2lvH7PVfHAHhRqxpNxyt1iVt8ApkfEknY4bOjRuAKIj%2FowuzGEn%2BXkMVxNTlw2oYVjGkKbybY2eWoiBhFNc5cBIEHIDJmgJ5wFwTtt6UIvpBmkkq2dY1%2BC97mf5Rr7jZXhSfDYdZipnudFXAE%2F%7Ctkp%3ABk9SR-La5ZXDZQ,not found
~EARLY HOLIDAY DEAL~ 15.6 Dell Latitude Laptop : Intel i5! 16GB RAM~512GB SSD!,https://www.ebay.com/itm/116266481567?_skw=laptop&itmmeta=01JRCNSDMBSVQE0H1A22ECANGX&hash=item1b1205b79f:g:kB8AAOSwc4JnLk2F&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1c97yGintmYQbQk24jUpfg5oPiV2RJqZeO1e4gNqdhlFj0xJXnrY5X%2Fwynt1O2lFJWCM4G%2BLe0huEEk5sKdp2AEMlCOTA3%2B7fgq24CLnhWKhW5bekE0QBbKOzn60PxS8h%2FVTg2puLiiU7ddOuMIbZZtJb9y%2BQv4%2FXkIPbkgboV7y8LzusP7RO2XUmvMIp7Dc3%2Bjlbsn6mXC7AaECKh6508ly%2FznQPhMgq%2F6I0HrF%2Bq9%2Bw%3D%3D%7Ctkp%3ABlBMUOTa5ZXDZQ,not found
"15.6"" Dell Latitude Laptop: Intel i5! 16GB RAM~512GB SSD! ~BACKLIT KEYBOARD~",https://www.ebay.com/itm/115892071413?_skw=laptop&itmmeta=01JRCNSDMBP985M7H7WA88GG2H&hash=item1afbb4abf5:g:jmQAAOSwkvRnRKto&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1eZWkIK5%2BaLiyLtuEQ3rZFbzDILQeV2wpTE69rsDaGzBa%2BrOVOtYeFUVLUxPzmjTmmGRor2s24gmtFN6JHyHag7ns4qgKH3cJqiXLffhzwcgvGKWWOCKIbP5Z9Gew9kuTFj4lHzIH2%2B%2F8XYp1S45x%2BrLMt84Mb7yKYaZ2npX1EgSlyd2F5GDULZoUZH86647%2BHazLtJDroKq2eVDWDzph6RVIkmBG5qRGYAYJxEUv4JfQ%3D%3D%7Ctkp%3ABlBMUOTa5ZXDZQ,not found
Laptop HP Windows 11 CORE i5 GEN 6 - 12TH GEN 32GB RAM 1TB SSD WEBCAM WIFI,https://www.ebay.com/itm/115777670869?_skw=laptop&itmmeta=01JRCNSDMB5625M9W6G2J4T9JP&hash=item1af4e30ed5:g:onIAAOSw17hk3WLf&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1ehFm0mK0aTJWlOeDTx9ic1e0%2Fhh4XOXKhcbmQnTsyxJNPpso4NCJgIQQtGSKP9EhMODdnrvNkLgNsVPoiFi2eoeRDiLmYYZm7hcW5drB2NoF7QAhiQlhNd%2BAgGIagK6w3mdovYACfGEWkiY983ZrCsRQzpZY4WOb7zKAJEFGvZc8g%2FM4f%2FcDAT1CRe6QbaS7%2BMigZVlkAspyVRuvaoIsjr8o%2FA%2F2PXiSJhOuxIkxLWLw%3D%3D%7Ctkp%3ABk9SR-Ta5ZXDZQ,not found
"15.6"" Lenovo ThinkPad Laptop PC: Intel i5! 16GB RAM~480GB SSD! Windows 11 Pro!",https://www.ebay.com/itm/116069717012?_skw=laptop&itmmeta=01JRCNSDMCXCG3BZYEA3MRG9VV&hash=item1b064b5414:g:cEMAAOSw~uZnQKlj&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1c4Bq%2BZenIO%2B6YrPVgpJC1snugCgvpFdWlsK6W%2BeSmzbw73KabrMwseixcUR19MSYx3Re5l8yyJHC2tGQVtebkllXwibA2Vugq%2BDs9lDHybJftFd2bRHE0UPELemI8gd8eYTinV3vxZp8PdPuNF47Nq3MRtZTHAk%2BCwYrPQZpFQ%2F3i7z%2BcBcb%2Bqtmb1H9OPj3uyHZE%2FybypMsJapP7t8yXm3C0u3W0x%2FmSWel0d1uAh7cP1aJILm04FFqr%2FO4dLWuIa%2BzeVOPL2nA864q4kZB57%7Ctkp%3ABk9SR-Ta5ZXDZQ,not found
"ASUS Vivobook S 15 OLED Laptop Intel Ultra 7 155H 16GB RAM 1TB SSD 15.6"" W11H",https://www.ebay.com/itm/388125306683?_skw=laptop&itmmeta=01JRCNSDMC9KZPY3KTVJYQ7H0G&hash=item5a5e122f3b:g:SlwAAOSwqKRn3eGT&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1dQxgqG7bI1fCEpA40VL0mpw5VywbjI2S%2FV7EF2aESh%2BxWP3tPAWv6I8KCXwBxTZYlwTRYVHUHcgqIB3KRiuqSQ%2BHlcosf9XT%2F5mBckeUw7saQJqEby6jJE%2FqXR%2BXceA044IcPEur0wiydhM0uZW0E3YoKQYk8nCw5J5uxmnJm7fyFlgvtPOrIa5sHDY53ImFFJMhOY7FNLrHHrMa1s2NRPob5MKzfVAltzVrFMOCQ9jA%3D%3D%7Ctkp%3ABk9SR-Ta5ZXDZQ,not found
"ASUS CX1500CKA 15.6"" FHD NanoEdge Intel N4500 8GB 64GB Military Grade Chromebook",https://www.ebay.com/itm/167025758236?_skw=laptop&itmmeta=01JRCNSDMCTX9X5EQD97YDGAA6&hash=item26e382d01c:g:xp8AAOSwUahnFsRF&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1cs2fHJxL6Q7cXBObbComfvEVKgYTkNCTj265ebw9Rx%2Bj8m1FqRVCB1%2FYb0iEVPRyBxLabW6VJTS9JWIWG2BtVoUxOxicByo7yCvmKW9TUi3p4Ihmy5Dg581Tqr4C7pdy%2F7%2BQ%2FcYaUNpxvlhEwZhuDKrLg2nQTUzu%2FCL39%2FMPAngWxnX2ijy5NqwEsGNIwWp1tgkHywhopC9m0Wwz931Ek7iKco%2Br6xdWBQ3aQ9RPjyKk0Xrt3Ora9DmhWURRfh0jjv5GWfFZ6%2BWdoNle5K7%2BCt%7Ctkp%3ABk9SR-Ta5ZXDZQ,not found
"New ListingDynabook 13.3"" PORTEGE X30W-J Intel i5 1135G7 2.40GHz 16GB RAM 512GB SSD Win 11",https://www.ebay.com/itm/167437715384?_skw=laptop&itmmeta=01JRCNSDMC7462C79V5Y8Z4VRA&hash=item26fc10c7b8:g:3xAAAOSwnkFn9U16&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1chz7Esh7vBVIIKtYdwODA46o%2FVtJ0Wm5gMorZubXYnVJiTzx5xUc8UWVGVrXq88eyqsENcwAeJoQvxUXtgPv5sWNyhrGFQXiMACX%2FUJUHnEKt%2BzRHr2U%2FidBPPnRU19BRVDDFiB7gE8qW%2F39v%2BqGsonoQd8m1fwaW1SAAeacsNvMgdfX0y5emN4afuv6coc9yfyRSU3L0yzMKJDT0yzRJg0KLai5CjgCIppBX5zSNDeg%3D%3D%7Ctkp%3ABk9SR-Ta5ZXDZQ,not found
"Brand New Dell I3535-A766BK-PUS 15.6"" FHD Laptop -- AMD Ryzen 5/ 8GB/ 512GB SSD",https://www.ebay.com/itm/126893263677?_skw=laptop&itmmeta=01JRCNSDMCEZ84E87X0G8FFDBX&hash=item1d8b6d8b3d:g:jHgAAOSwGMpnjrhB&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1eKn9n0CaIbwlEf3HdKqQTjyRNxaavMovfIUIHGwBD6uNWjgYuIZfIGSCTD8jtqAQBRPcbGhy2A6wcYjCEEZR79Xs5XFBUBmbcGD7BZZLePEVnOvbJuCfVhtJuPEa5WmSEq1GocGutsqMcumdx9tkPY5rN%2FGaUEovuo3nrps7k6DMbEBL%2F5HTqa2x63pwa1Ds6QipoG%2BIWGNFkVOM2JiKc2BKutHC9TeIw%2BUgo4eq4XMA%3D%3D%7Ctkp%3ABk9SR-Ta5ZXDZQ,not found
HP EliteBook 15.6” FHD Laptop 4-Core i7 4.6GHz 16GB RAM 512GB SSD Windows 11 Pro,https://www.ebay.com/itm/286224694034?_skw=laptop&itmmeta=01JRCNSDMC9Q6161GG41DSHS71&hash=item42a4523b12:g:56wAAOSw3yxn9fYb&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1eFGMBDPQ0TSqDuCWj%2BXV2SIQK08y8TIy4rdB0l5M94%2F4JfzKHOeP6KUWOEmkyoSC35VPxQJxh%2FuVtLmb%2FJEmbMI7q0qxBloKrNNd2iHdXRyKfT8JyVTkD8oaodi7Ti3CPJFGsQjhs1y%2FVC%2FaLK3Mg9YVFe5Z7fLLsSwRbz6WY%2B8N615iNfyDNX7uJBLQloy0P9aJseZHalncQ%2FqIyfkUhjO4QPJjK6giXOMhfHvWRNnfoomdK6ZNrjOwSCx3Fs56b0cIJbwZPKku8acGNd498m%7Ctkp%3ABk9SR-Ta5ZXDZQ,not found
"14"" Lenovo ThinkPad X1 Carbon Laptop: Intel i5! 8GB RAM ~ 512GB SSD!  Windows 10",https://www.ebay.com/itm/116069681587?_skw=laptop&itmmeta=01JRCNSDMCPFG1AJWM6N71Y0TY&hash=item1b064ac9b3:g:tZwAAOSwrr5n4vRu&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1fXb%2FR6%2FN9teb9cvEGvP3ZLJd1AjHDDvPWeftpgfiDVDUOVguyltQjW38JuGUTfKy290QLBB67F4%2F2eCOD77MtnQ%2FrzaGVA7pjjlbpJ9Jom38o0gAH3ao0x3X46Rbdytwvyu%2B2wA5gYZxqWCaIgpR2WVSbudQqTMWVF8%2FbxFd7PTGLWfEb9j3p%2BiG%2FVrhOfKwwcWR6mxxK88Zgla9Ix%2FhmbF%2BB%2BAzVQskVSKtIU9pmIeH2RLlTkDigU8MkCLF%2FgLBdMc60e1BG1om1MLcKZxSXH%7Ctkp%3ABk9SR-Ta5ZXDZQ,not found
New HP Victus Gaming 15.6″ 144Hz FHD Ryzen 5 7535HS 16GB 512GB Radeon RX 6550M,https://www.ebay.com/itm/305926090649?_skw=laptop&itmmeta=01JRCNSDMCG1EH70EETBG5HNZA&hash=item473a9daf99:g:ypAAAOSw9ahnQGCj&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1dZ99eRB8RclBDDcrQvW8rjRsDU0RkhRWgp2%2FxZj1ct%2BwBz%2FpXyrNE5YRpJGU7HwLCJTa4bXmtCnnaPAxtkfoi%2BWABxjG%2BOkyPhW8VpwqFD703o8AiEHW5QsVKBu5B%2BKGIrVpzyKLCHxTZ%2FQXnmrESP6FzRlPF02Lw4wtkaKRYSYaT8tb9LqNQOtLrcqcppLDabouV2DM9HhihWCKsSZNS1AV%2FH5sqyzMkM%2B86U0IFDrC2ageXmLGO1woWH1nnvuZbL27W7fDqLLmRy0EKqZzpC%7Ctkp%3ABk9SR-Ta5ZXDZQ,not found
"Lenovo ThinkPad T490 14"" FHD Quad-Core i5-8365U 16GB 512GB SSD Cam Win 11 Pro",https://www.ebay.com/itm/116509879550?_skw=laptop&itmmeta=01JRCNSDMC1VBAS68N6BJ9KM7T&hash=item1b2087acfe:g:nFUAAOSw6oxnyWhu&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1cUi8sMnDVOy%2B6DjnGoKxHCqc3992oFn8yfUesf4Gmh8BI%2BfXpI9CLKiVDmLhC7ZTkXxtSOdZ4zOoq0JBp2R%2BBzsKNScZyaHs00Xn6Jdy3wmRo2iIbemvDND13JCnTAinJ9xZJJ%2BVNxKLMR1H1uYLqgNFVAAf924WORCCPVSECNWOt4%2F2wrVViaVpaYch3%2BoKiQvjxUh7VedLjkPsJaZYViPpfo2YjKDd7No53VvK4ztTV6czAwutlZjVY4wiUXavbhRhd6dndF%2BFRX6WtAryti%7Ctkp%3ABk9SR-Ta5ZXDZQ,not found
"Lenovo IdeaPad 1 15IAU7 15.6"" i3-1215U 8GB DDR4 256GB SSD Windows 11",https://www.ebay.com/itm/335879681147?_skw=laptop&itmmeta=01JRCNSDMCPV2NAVKNKR7W4D9F&hash=item4e33fd347b:g:HH0AAeSwSdFn8~JF&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1e81iUVVue7sO0XYKANBcXz%2Ff1sNqJm8W2Yv2VdYMGpLyko0Vj1bcdUKnsZlRgyRC8xbaJO507qGreCdAd5qDHIYuu4RLG2LPQJgPrgxhJF5ipHoPZ26s5%2BMWuNpnLqWnEp7xFEH0gWyP%2Bm5h7iDRfaw5x5rpJJhrlZD0cZxBHziBmRfEiC18s%2F3Y8LCAyqCETUoXktNG5VtcBgtOxl98gY4qZ4EDYEh2wkp3xJQLv%2FFQ%3D%3D%7Ctkp%3ABk9SR-Ta5ZXDZQ,not found
